Last Name	First Name	User Name	Order of Submission (1=first)	Final Score	Question 1 text	Question 2 text	Question 3 text	Question 4 text	Question 5 text	Question 6 text	Question 7 text	Question 8 text	Question 9 text	Question 10 text	Question 11 text	Question 12 text	Question 13 text	Question 14 text	Question 15 text	Question 16 text	Question 17 text	Question 18 text	Question 19 text	Question 20 text	Question 21 text
[lastname]	[firstname]	Student55	1	0	25 to 34	Female	1: United States of Am[firstname]a	1: United States of Am[firstname]a	1: Washington (state)	1: English	Native speaker	UTC -08:00 (Pacific Time Zone US & Canada)	Bachelors Degree	18-21 hours per week	3	2	10+	"1. Dr. Joyner is amazing.  There are few words to describe just how amazing.  Having had the chance to work with him in KBAI is one of the highlights of my OMSCS experience so far - which is a very high bar.
2. I have a lot of interest in research and what I'll call data exploration (looking at gathered data for interesting correlations that might point to areas that should be probed for a causal connection).  However, I don't have any experience in research proper.  I don't know how to evaluate a correlation I may observe to determine whether it's meaningful - see also https://xkcd.com/882/.  This is particularly dangerous in machine learning, where the curse of overfitting can rear its ugly head and make it look very much like you've found a good way of predicting something... when in fact all that you've found is a less concise (e.g., neural net) representation of your exact observed data.  I feel the chance to have a built-in sanity check in the form of the student community, plus some ""adult supervision"" from Dr. Joyner and an awe-inspiring lineup of TAs, may help me overcome that weakness to get to the point where I can produce great research.
3. I have a particular project (actually, two) that I really want to get done, and taking EdTech gives me a built-in audience for it.  (Read: I can solicit my classmates to be early adopters and give me all kinds of great data.  Plus I can receive pats on the head when I finally finish the thing.  Pats on the head are nice.)"	"1. Fun.
2. I feel that OMSCS and experiments like it are really going to [lastname]e the face of education.  I'm also fascinated by online education technology and strategies in general.  When I applied, I wanted to have a front seat to something that I thought was really novel and could shape the next 40 years of secondary- and post-secondary education.
3. It allows me to take courses in subject areas that are relevant to my business.  (As the bare elements of survival are more squared away, and I gradually shift towards buil[lastname]g a real relevance/personalization engine, machine learning / big data knowledge becomes more and more important.)
4. It might improve my creden[firstname]ls for my next Master's degree and/or further education.
This was not really part of my calculus at the beginning, but since joining the OMSCS I've realized that the other students are really, *really* incredible.  I don't know of any other community that is open to me where I could connect with people the way I have here.  Also I don't know of any other academic program where the COO of Macmillan (for example) would be part of my teaching staff."	"1. omscs-advisor - I want to [finish] build[ing] a system which loads in the prereq and available course data from a number of sources, and suggests a plan of courses for you based on your preferences, desired specialization, intended graduation, number of hours available per week, etc.  In the long run, this should also allow you to review courses if you want (so that more data can be gathered to predict what courses a given student will like and do well in) and share your plan if you want (so that your friends can easily see what courses you're planning to take when).  More details can be found at https://github.com/Arkaaito/omscs-advisor.
2. omscs-labs - in the copious free time that's left over after cramming the above multi-year project into a single term, I'd like to build a system which facilitates structured collaboration and mentorship online, with a focus on allowing poten[firstname]l collaborators to find each other for projects and/or papers and assigning slightly-more-experienced folks to peer review their work.  More details can be found at https://github.com/Arkaaito/omscs-labs.
Also I want to work on about 6,000 other things in the fields of language learning, rating the difficulty of pedagogical materials, replacing T-Square, replacing Piazza, and so on.  Maybe I could ""accidentally"" fail the class and retake it next term..."	"Yes, you may post my work for other students in this semester's class to see."	"Yes, you may post my work for students in future semesters of CS6460 to see."	"Yes, you may post my work to the publicly-viewable class library."	I agree to participate in the study described above.	"Yes, I've added it!"
[lastname]	[firstname]	Student46	1	0	25 to 34	Male	1: US	1: US	1: NJ	1: English	Native speaker	"UTC -05:00 (Eastern Time Zone US & Canada, Western parts of South Am[firstname]a and the Caribbean)"	Bachelors Degree	3-6 hours per week	4	1	0	I am specializing in interactive intelligence and this class seems interesting.	"I want a masters, but work full time. It seems like a viable way to get a master while working. The price is also very reasonable."	"I enjoy co[lastname]g. I am not sure if i'd like to make a game or a tool, but definitely something I can actually build."	"Yes, you may post my work for other students in this semester's class to see."	"Yes, you may post my work for students in future semesters of CS6460 to see."	"Yes, you may post my work to the publicly-viewable class library."	I agree to participate in the study described above.	"Yes, I've added it!"
[lastname]	Student94	Student94	1	0	35 to 44	Female	1: Ghana	1: Canada	1: Ontario	1: English	Fully fluent (non-native speaker)	"UTC -05:00 (Eastern Time Zone US & Canada, Western parts of South Am[firstname]a and the Caribbean)"	Bachelors Degree	9-12 hours per week	5	2	10-May	"Learn about educational technology.
I have always been interested in educational technology for children. It seems aside from college most parents spend the most in early childhood education through Montessori education etc Is there a way to use educational technology to implement similar educational goals for kids and radically reduce the cost of education?
 
"	It was a great opportunity to get my Master's without interrupting my career	"intelligent tutoring systems:
""Montessori students learn to think critically, work collaboratively, and act boldlyニ_a skill set for the 21st century. Mul[firstname]ge groupings are a hall[firstname] of the Montessori Method: younger children learn from older children; older children [lastname]force their learning by teaching concepts they have already mastered.""
Is there a way to use educational technology to implement similar educational goals for kids and radically reduce the cost of education?
 
"	"Yes, you may post my work for other students in this semester's class to see."	"Yes, you may post my work for students in future semesters of CS6460 to see; however, please only post an anonymized version."	"Yes, you may post my work to the publicly-viewable class library."	I agree to participate in the study described above.	"Yes, I've added it!"
[lastname]	[firstname]	Student45	1	0	25 to 34	Female	1: India	1: US	1: North Carolina	1: English	Fully fluent (non-native speaker)	"UTC -05:00 (Eastern Time Zone US & Canada, Western parts of South Am[firstname]a and the Caribbean)"	Bachelors Degree	9-12 hours per week	7	2	3-Feb	"1. It is an elective for my specialization - Interactive Intelligence.
2. OMSCS program is very close to my heart and the concept of online education is relatively new but we have a log way to go. I want to learn about how technology can revolutionize education and make learning fun! 
"	"I have worked in industry for 4 years and wanted to continue pursuing higher education. Hence I was preparing to apply for Georgia Tech on-campus master's program when I got to know about OMSCS program. My husband has a job in which we have to move a lot (we have moved to 5 different cities since we got married 2 years back). Hence, this program was a perfect opportunity with the flexibility of studying from anywhere, without staying away from my husband. 
3. I love learning and this program has been an amazing learning experience. Georgia Tech is a big name and I couldn't miss this opportunity, plus it was steal of a price."	"I am more inclined towards working on student behavior and how to help them understand concepts in a more fun and interesting ways so that concepts can be understood better. Intelligent tutoring systems sounds fun too. Overall, I would be interesting in doing anything where there is plenty to learn with fun"	"Yes, you may post my work for other students in this semester's class to see."	"Yes, you may post my work for students in future semesters of CS6460 to see."	"Yes, you may post my work to the publicly-viewable class library."	I agree to participate in the study described above.	"Yes, I've added it!"
[lastname]	[lastname]	Student16	1	0	35 to 44	Male	1: USA	1: USA	1: RI	1: English	Native speaker	"UTC -05:00 (Eastern Time Zone US & Canada, Western parts of South Am[firstname]a and the Caribbean)"	Bachelors Degree	3-6 hours per week	3	2	5-Mar	Only available elective for the concentration :-)	Least expensive option for an MS	Absolutely no idea - wide interests	"Yes, you may post my work for other students in this semester's class to see."	"Yes, you may post my work for students in future semesters of CS6460 to see; however, please only post an anonymized version."	"Yes, you may post my work to the publicly-viewable class library; however, please only post an anonymized version."	I agree to participate in the study described above.	"Yes, I've added it!"
[lastname]	[firstname]	Student22	1	0	45 to 54	Male	1: USA	1: USA	1: MO	1: English	Native speaker	"UTC -06:00 (Central Time Zone US & Canada, Eastern Mexico, Central Am[firstname]a)"	Bachelors Degree	12-15 hours per week	5	1	1	"To learn, explore and discover how I can teach students more effectively in my job.   I currently teach Java programming at AT&T and have personally taught over 6000 students since 2001.  I actually keep track of that information in a spreadsheet! 
The personal student/instructor interaction and taking an interest in a student really helps a student's ego and eagerness to learn - can I improve on that from techniques/ideas I learn in the course? ニ_ Hence my excitement for enrolling!ニ_
As I have been involved in programming education for a large corporation since 2001 and wrote children educational software in the 1980's I have seen a few sides of the learning spectrum. 
At some point I would like to teach at a university level as many of my students re[firstname] ""I wish I had you in back in college!""."	"A Masters Degree from Georgia Tech would show credibility and give me the option to teach at a University level as a visiting lecturer or Adjunct Professor.  I very much like to teach students and have personal interaction - as I often teach remotely now. 
I currently only have a Bachelor's Degrees so a Masters degree would help greatly. ニ_ニ_I have the experience but not the MS degree, the OMSCS program format allows me to pursue this goal while hol[lastname]g with a full time career and family."	"One idea I have is how does one work effectively with large differences in student abilities when teaching and why some pick up the material more readily than others - I can see this in lab completion rates/speed, competency tests and types of questions I get. ニ_
This might be catagorized as a student behavior type of problem, after teaching over 6000 students I can get a gut feel pretty quickly ( a few hours into training ) about who will do well but I find it hard to quantify that intuition in concrete terms.
One thing I have learned is that humor seems to really help the learning process and keeps students focused.
A problem I see with a recorded format is that when I have a question it can be difficult to ask a question immediately and get an answer at that moment.
Sometimes I would like to ask a follow up question to a posted answer but there is a time delay involved - or the answer is already there but lost in a flood of piazza posts. ニ_ If we could find an answer to that it would help me!"	"Yes, you may post my work for other students in this semester's class to see."	"Yes, you may post my work for students in future semesters of CS6460 to see; however, please only post an anonymized version."	"Yes, you may post my work to the publicly-viewable class library; however, please only post an anonymized version."	I agree to participate in the study described above.	"Yes, I've added it!"
[lastname]	[firstname]	Student17	1	0	18 to 24	Male	1: Vietnam	1: United States	1: Northern VA	1: English	Native speaker	"UTC -05:00 (Eastern Time Zone US & Canada, Western parts of South Am[firstname]a and the Caribbean)"	Masters Degree	12-15 hours per week	3	2	0	"The main appeal of taking this class was to create something that could eventually be [lastname]sformed into a start-up or publication. Oftentimes, classes end abruptly and don't give a [lastname]sition into a product that continues to live. That was what differen[firstname]ted this class from others."	"I wanted to gain a stronger technical background in computer science. My undergrad is in Information Technology and I have an MS in Systems Engineering, but neither provide some of the essen[firstname]l skills a strong computer science program provides."	"I want to create a tool that helps educators teach. For the scope of this class, I would like to focus on a particular age group within K-12. A good fit for a mentor is someone that is familiar with the current K-12 education system. "	"No, please do not post my work for other students in this semester's class to see."	"No, please do not post my work for students in future semesters of CS6460 to see."	"No, please do not post my work to the publicly-viewable class library."	I do not agree to participate in the study described above.	"Yes, I've added it!"
[lastname]	Ned	Student30	1	0	55 to 64	Male	1: USA	1: USA	1: GA	1: English	Native speaker	"UTC -05:00 (Eastern Time Zone US & Canada, Western parts of South Am[firstname]a and the Caribbean)"	Masters Degree	9-12 hours per week	0	1	10+	Please see personal statement.	"Please see personal statement.  Interest in IT, human-computer technologies, education, the future."	"Please see personal statement.  I want to stress I have wide interests and would like to be considered for as wide a possible set of projects/areas as possible, poten[firstname]lly on an ongoing basis beyond the immediate scope and timeline of this course."	"Yes, you may post my work for other students in this semester's class to see."	"Yes, you may post my work for students in future semesters of CS6460 to see."	"Yes, you may post my work to the publicly-viewable class library."	I agree to participate in the study described above.	"Yes, I've added it!"
[lastname]	[firstname]	Student95	1	0	45 to 54	Male	1: Ethiopia - US Army Base	1: USA	1: Kentucky	1: English	Native speaker	"UTC -05:00 (Eastern Time Zone US & Canada, Western parts of South Am[firstname]a and the Caribbean)"	Bachelors Degree	9-12 hours per week	2	1	0	Since I am a middle school teacher I am very interested in how to use technology in my classes.  I keep abreast of the EdTech [firstname]et.	"Wanted a masters degree to be able to teach at the college level.  Also my CS degree is from 1990.  I wanted to catch up with the latest research, etc."	I am really open for anything.  I do like projects in the K-12 age group.  Also anything to do with the current maker movement in education.  I like playing with robots too!	"Yes, you may post my work for other students in this semester's class to see."	"Yes, you may post my work for students in future semesters of CS6460 to see."	"Yes, you may post my work to the publicly-viewable class library."	I agree to participate in the study described above.	"Yes, I've added it!"
[lastname]	[firstname]	Student96	1	0	35 to 44	Male	1: Canada	1: USA	1: Connecticut	1: English	Native speaker	"UTC -05:00 (Eastern Time Zone US & Canada, Western parts of South Am[firstname]a and the Caribbean)"	Bachelors Degree	6-9 hours per week	4	1	0	I enjoyed KBAI with Teacher2 and education technology has been a strong theme throughout my career.  	Several people in my family have higher level degrees and I enjoy learning.  It might help if I try to find a job later.	"I would love to explore how users interact with a technical product.  For example, it could help determine when it makes sense to improve an interface versus provide more training.
I could see starting by ad[lastname]g instrumentation to get baseline usage, mapping questions and ""knowledge"" needed to use the system (by user), picking some features to explore, and then provide training materials and/or an improved interface, and track how the usage [lastname]es over time."	"Yes, you may post my work for other students in this semester's class to see."	"Yes, you may post my work for students in future semesters of CS6460 to see; however, please only post an anonymized version."	"Yes, you may post my work to the publicly-viewable class library; however, please only post an anonymized version."	I agree to participate in the study described above.	"Yes, I've added it!"
[lastname]	[firstname]	Student97	1	0	25 to 34	Male	1: Indonesia	1: USA	1: PA	1: Indonesian	Fully fluent (non-native speaker)	"UTC -05:00 (Eastern Time Zone US & Canada, Western parts of South Am[firstname]a and the Caribbean)"	Bachelors Degree	12-15 hours per week	8	2	5-Mar	I want to build helpful tools for people to learn subject related to information security field	I believe CS degree will help me to find better job	"Infosec training and education is in high demand currently, people want to learn information security, university starting to open infosec master degree. 
I want to build online site to help people learn information security and this tool will prepare them for various infosec job. "	"Yes, you may post my work for other students in this semester's class to see."	"Yes, you may post my work for students in future semesters of CS6460 to see."	"Yes, you may post my work to the publicly-viewable class library."	I agree to participate in the study described above.	"Yes, I've added it!"
[lastname]	[firstname]	Student98	1	0	25 to 34	Female	1: United States	1: United States	1: Georgia	1: English	Native speaker	"UTC -05:00 (Eastern Time Zone US & Canada, Western parts of South Am[firstname]a and the Caribbean)"	Bachelors Degree	6-9 hours per week	5	2	0	"Since my specialization is Interactive Intelligence, I wanted to take this elective to fulfill the requirements of the program. I also have a daughter in Kindergarten, so I want to spend more time researching and preparing technologies that would make her future in education as close to immaculate as possible."	I want to become a skilled software developer. 	"1.Safety in Education Technology (Prevent crime)
2.Big Data in Education Technology (Data Bases and Servers)
3.Interactive Learning (More Visual Learning Technologies)"	"Yes, you may post my work for other students in this semester's class to see."	"Yes, you may post my work for students in future semesters of CS6460 to see; however, please only post an anonymized version."	"Yes, you may post my work to the publicly-viewable class library; however, please only post an anonymized version."	I do not agree to participate in the study described above.	"Yes, I've added it!"
[lastname]	[firstname]	Student59	1	0	25 to 34	Male	1: USA	1: USA	1: CO	1: English	Native speaker	"UTC -07:00 (Mountain Time Zone US & Canada, Western Mexico)"	Bachelors Degree	12-15 hours per week	4	1	1	"I feel like this is an excellent application of some of the more pure technological concepts I've learned elsewhere in the program (machine learning, computer vision, KBAI)."	"Want to get more formal CS knowledge, coming from a non-CS background. Price and flexibility were attractive."	"Two main ideas:
Recommendation system for teachers to find classroom rea[lastname]g texts
Spa[firstname]l timeline builder for creating visuals for history lessons."	"Yes, you may post my work for other students in this semester's class to see."	"Yes, you may post my work for students in future semesters of CS6460 to see."	"Yes, you may post my work to the publicly-viewable class library."	I agree to participate in the study described above.	"Yes, I've added it!"
[lastname]	[firstname]	Student99	1	0	25 to 34	Male	1: USA	1: USA	1: MD	1: English	Native speaker	"UTC -05:00 (Eastern Time Zone US & Canada, Western parts of South Am[firstname]a and the Caribbean)"	Bachelors Degree	6-9 hours per week	2	0	3-Feb	"I've always been interested in how technology can be used to improve education and educational opportunities, particularly for the disadvantaged. One of the big draws for me for the OMSCS program was that the MOOC style allows for a community college-cost tuition--while hopefully provi[lastname]g the same or better quality. I also thought KBAI in which [firstname] was heavily involved was a great class."	I have been wanting to further my studies in CS--and OMSCS seemed like a great and interesting option. I had taken a few other online courses and thought I could do the work well. I was also excited about the idea of a Masters program through an MOOC. 	"Not exactly. Maybe research into expan[lastname]g the ideas of OMSCS for graduate school to the undergraduate level. Or research into decentralized teaching--expan[lastname]g the content of and access to material in udacity, coursera, etc. as a cornerstone for the next generation of wikipedia--and the infrastructure for facilitating something like that (ability to vote on whether something is reliable, sourced, etc.; ability to add an interactive learning feature to open-source content)."	"Yes, you may post my work for other students in this semester's class to see."	"Yes, you may post my work for students in future semesters of CS6460 to see."	"Yes, you may post my work to the publicly-viewable class library."	I agree to participate in the study described above.	"Yes, I've added it!"
[lastname]	[firstname]	Student100	1	0	35 to 44	Male	1: United States	1: United States	1: Georgia	1: English	Native speaker	"UTC -05:00 (Eastern Time Zone US & Canada, Western parts of South Am[firstname]a and the Caribbean)"	Doctoral Degree	9-12 hours per week	4	0	5-Mar	"Though I've used (and created) instructional technology for many years now, I've never had any formal coursework or studied any of the literature on the subject. I know I have two or three papers-worth of material to publish on the subject, but have never dived into the literature enough to even know where to publish or what the expectations are. This isn't a lack of interest. Just a lack of time to devote to it. Taking the course is a good way to allocate the needed time.
I'm also looking to create a new, relatively complex educational technology tool. Again, a great opportunity to put myself in a situation to do this ""right""."	Mostly for self-fulfillment. Partly to keep from having to fill out SACS justifications every few years so that I can teach CS courses. :)	"Borrowed from Piazza: I'd like to create a system that does some degree of autogra[lastname]g. Student submits a URL. We copy all of the pages into Git (or something) so we can maintain a history of submissions. Then we run a set of checks against the DOM for HTML structure and CSS declarations. Maybe give immediate feedback. Maybe allow resubmission based on feedback. Maybe not. But regardless, 80% of my work is done at this point. The other 20% will be hand gra[lastname]g to a rubric (and overri[lastname]g the auto grader if needed).
That's the ""easy"" part. The hard part (if this is going to be a real product and not a one-off for me) is the administrative GUI. How do you define the rules / gra[lastname]g rubrics / etc.? Import a ""good"" version of a site and tag the elements that are important? Or create a definition language based on CSS selectors for setting up the rules? Or both? Or something I haven't even considered?
Ideally we'd also make it so it can be integrated into learning management systems so that feedback and grades flow back in. Not sure how difficult this is, but it would be nice."	"Yes, you may post my work for other students in this semester's class to see."	"Yes, you may post my work for students in future semesters of CS6460 to see."	"Yes, you may post my work to the publicly-viewable class library."	I agree to participate in the study described above.	"Yes, I've added it!"
[lastname]	[firstname]	Student101	1	0	35 to 44	Male	1: United States	1: United States	1: Wisconsin	1: English	Native speaker	"UTC -06:00 (Central Time Zone US & Canada, Eastern Mexico, Central Am[firstname]a)"	Bachelors Degree	12-15 hours per week	0	1	10-May	I plan on becoming an Instructor and this class seemed to fit.	I am in an unique situation being that I am a par[firstname]l quadriplegic and have goals. I believe the only way I will obtain these goals is to have a Masters or better.	I am wide open for whatever.	"Yes, you may post my work for other students in this semester's class to see."	"Yes, you may post my work for students in future semesters of CS6460 to see."	"Yes, you may post my work to the publicly-viewable class library."	I do not agree to participate in the study described above.	"Yes, I've added it!"
